SessionID,Avg_Session_Duration_Min,Pages_Per_Session,Bounce_Rate_Pct,Scroll_Depth_Pct,Click_Through_Rate_Pct,Cart_Additions,Search_Queries_Per_Visit,Newsletter_Signup_Rate_Pct,Video_Plays,Social_Shares
9716,6.83,5.58,65.13,61.96,4.46,4.37,2.82,3.03,0.0,1.05
9717,2.53,4.21,54.59,74.46,2.82,0.74,3.22,2.65,1.45,1.08
9718,4.65,7.37,29.25,66.66,3.19,0.0,0.0,3.55,1.71,0.84
9719,7.08,5.81,39.29,32.58,2.2,1.71,4.08,2.26,2.55,1.4
9720,3.55,6.09,44.74,48.68,5.73,1.84,1.91,1.03,2.98,0.16
9721,7.86,3.08,46.35,71.3,5.96,2.9,2.76,2.5,2.42,0.33
9722,5.99,5.68,41.01,27.53,1.62,2.03,1.85,1.7,3.09,2.14
9723,5.19,4.01,54.13,43.81,5.06,3.54,0.39,4.1,2.88,0.26
9724,6.83,8.51,54.32,68.79,3.97,0.09,2.95,3.94,3.67,2.65
9725,2.43,0.34,57.49,31.66,2.57,5.31,0.42,3.43,0.0,0.98
9726,6.85,3.26,60.84,45.54,4.65,2.56,0.23,0.92,1.73,0.05
9727,4.26,3.22,47.47,70.9,4.05,1.37,0.87,0.54,1.51,0.67
9728,2.41,4.86,40.76,64.7,3.59,0.82,1.35,2.5,4.0,1.09
9729,3.25,5.24,59.32,71.16,3.21,2.98,0.28,4.58,0.75,0.35
9730,10.88,3.51,24.11,54.33,2.63,0.99,1.24,1.55,3.64,1.64
9731,4.9,4.51,67.45,47.59,4.79,2.36,3.82,0.66,2.53,0.57
9732,5.97,2.63,38.82,53.29,4.98,2.68,1.98,1.64,0.86,0.63
9733,7.71,5.79,48.98,49.86,5.35,1.44,2.71,1.79,2.13,1.7
9734,8.17,8.42,54.26,49.55,1.2,0.0,1.79,3.62,3.93,1.63
9735,3.99,4.43,46.53,65.75,2.15,2.56,2.3,3.2,0.22,0.01
9736,5.92,3.23,53.27,54.26,1.24,3.11,0.56,3.1,0.72,1.05
9737,7.55,3.63,49.29,56.94,3.82,0.39,0.47,2.01,1.12,1.5
9738,6.59,3.01,33.15,14.68,3.49,2.49,1.72,0.85,2.62,0.1
9739,3.89,3.36,37.38,28.4,4.55,4.73,2.06,2.05,1.43,0.0
9740,3.29,6.34,69.22,56.56,3.08,4.37,0.59,4.74,2.92,0.0
9741,7.68,4.02,60.25,67.3,4.02,2.76,0.67,1.07,0.32,0.0
9742,5.83,0.43,49.89,48.94,5.75,1.57,2.28,0.0,1.56,0.6
9743,2.33,0.36,38.03,54.67,0.65,0.0,0.4,1.1,0.41,2.38
9744,1.67,6.92,33.38,100.0,3.97,1.46,3.81,2.61,1.84,0.85
9745,5.78,5.78,26.37,29.76,3.09,3.38,1.09,2.79,2.27,0.0
9746,2.12,6.93,37.32,59.08,5.05,1.06,0.0,3.14,1.3,1.14
9747,5.98,6.65,53.87,79.83,3.52,0.0,0.0,1.53,0.0,1.16
9748,5.14,3.5,53.48,53.73,4.09,2.85,0.7,1.38,0.0,0.19
9749,8.84,4.68,25.61,27.19,2.9,0.4,0.71,1.43,1.89,1.38
9750,4.87,0.35,18.3,47.27,4.95,2.25,1.43,0.0,1.85,1.34
9751,7.92,3.52,35.76,43.01,7.23,2.2,2.53,0.18,2.13,1.14
9752,8.05,1.77,37.38,70.96,2.79,6.2,2.89,0.0,3.65,0.59
9753,9.58,2.47,31.27,43.82,2.04,3.75,0.0,0.01,0.39,1.56
9754,2.64,4.2,42.03,87.3,2.1,0.0,1.1,1.0,1.38,0.29
9755,13.06,5.74,55.54,48.26,0.62,0.66,3.11,1.24,0.89,0.31
9756,3.0,4.03,62.13,65.44,5.29,1.86,0.0,2.25,0.76,0.44
9757,8.31,1.67,53.79,63.48,2.89,3.83,0.01,0.3,1.87,0.0
9758,7.32,2.86,64.71,61.76,1.76,1.83,2.33,3.19,4.14,1.0
9759,6.61,0.92,47.12,32.47,2.98,3.04,2.3,1.09,0.0,2.12
9760,7.9,5.46,72.11,3.37,5.77,0.0,1.32,3.06,0.16,0.0
9761,5.27,2.58,6.29,54.73,3.66,2.57,2.58,2.91,6.24,0.55
9762,5.49,5.0,47.6,60.28,0.76,2.92,0.0,3.38,0.72,1.36
9763,7.11,3.86,54.94,42.21,2.14,1.52,0.32,3.16,1.62,2.32
9764,2.48,0.95,29.07,32.68,5.96,0.75,4.11,0.28,3.75,2.41
9765,0.5,3.82,22.88,36.75,3.3,3.06,0.17,4.02,0.0,0.0
9766,8.71,1.15,55.39,82.84,2.04,2.4,2.54,1.31,2.9,0.75
9767,5.6,3.58,39.39,88.16,5.21,0.0,0.0,2.05,0.9,0.0
9768,3.59,3.3,47.91,59.46,2.09,0.0,0.8,1.22,2.12,0.55
9769,6.51,4.15,51.91,54.31,2.25,3.23,1.74,0.92,1.07,2.42
9770,12.08,4.58,29.27,41.7,2.4,3.5,0.65,2.89,0.42,1.92
9771,5.93,2.31,12.17,58.71,5.77,2.34,1.53,0.0,0.73,0.0
9772,7.78,1.04,42.66,41.44,2.11,1.4,0.0,2.96,3.02,0.72
9773,9.75,2.47,52.9,65.98,2.94,1.02,0.0,0.0,2.36,2.51
9774,6.17,4.79,24.16,81.95,2.9,2.29,2.84,0.0,1.55,2.21
9775,4.07,4.64,75.95,15.14,1.75,1.95,1.58,3.12,3.5,0.54
9776,4.54,5.42,49.89,66.0,2.97,0.0,2.63,5.0,0.64,0.0
9777,5.12,1.27,41.61,36.66,4.81,0.02,1.09,3.56,3.46,1.55
9778,6.24,0.0,62.66,70.14,2.03,5.08,1.03,2.96,2.97,0.06
9779,7.45,8.08,57.89,42.89,2.81,1.08,2.83,2.83,3.01,0.52
9780,2.45,4.58,28.1,50.62,5.08,0.31,1.07,0.76,2.26,1.02
9781,7.49,6.85,42.34,22.1,4.57,0.62,2.9,2.5,2.4,0.15
9782,5.64,7.2,46.32,89.6,1.75,2.39,0.2,0.59,1.94,1.05
9783,5.91,3.45,32.4,29.15,3.76,3.49,2.13,0.04,1.22,1.5
9784,8.09,5.11,37.07,28.12,3.43,2.95,1.81,0.32,1.39,1.2
9785,0.5,2.44,45.34,74.28,3.02,1.34,1.24,2.34,2.29,0.0
9786,0.5,5.45,40.45,84.52,4.59,3.12,4.43,3.56,2.65,0.8
9787,7.58,1.7,48.08,78.44,2.51,0.62,1.36,3.49,0.02,1.57
9788,10.39,3.45,54.23,43.54,5.44,3.72,0.75,2.1,0.56,0.32
9789,0.5,1.36,95.86,23.83,2.13,4.1,0.54,1.1,0.18,0.2
9790,6.24,5.97,16.38,55.29,3.31,2.2,1.8,4.4,1.35,1.3
9791,9.32,4.12,18.85,56.94,4.21,2.89,2.29,0.83,2.65,1.98
9792,7.22,5.7,30.26,75.65,2.68,1.44,1.95,2.24,1.2,0.22
9793,3.34,5.38,29.02,69.93,6.19,2.06,3.53,1.32,3.98,1.99
9794,4.52,4.74,49.54,67.09,1.45,3.53,3.5,2.45,2.67,1.21
9795,6.27,0.34,49.32,72.71,1.61,2.71,0.0,3.49,2.81,2.96
9796,5.13,3.51,61.45,86.18,3.37,2.34,1.82,2.42,0.0,0.0
9797,4.63,0.78,30.49,69.55,0.88,1.25,2.3,0.0,1.16,0.28
9798,3.94,2.7,37.36,47.18,3.61,3.96,0.93,0.09,2.01,0.09
9799,1.49,0.98,49.5,75.22,1.19,0.86,1.41,0.31,1.6,2.1
9800,9.8,5.22,37.81,86.54,3.38,1.54,1.77,3.77,0.0,0.57
9801,4.95,2.59,39.52,54.3,5.22,2.54,0.92,2.7,2.81,0.68
9802,6.47,4.89,33.95,44.44,2.47,0.54,2.94,3.22,1.24,0.73
9803,5.42,5.72,42.33,23.76,4.58,1.42,1.46,2.49,0.16,0.56
9804,4.39,4.84,49.9,76.08,3.5,2.75,2.01,2.37,1.81,0.85
9805,1.34,3.05,44.25,42.95,3.51,2.12,1.16,2.49,3.8,2.04
9806,0.5,5.99,42.18,84.0,3.73,5.08,3.75,5.54,4.03,0.08
9807,3.51,7.34,49.4,85.36,3.2,0.12,2.57,3.77,3.35,0.73
9808,11.97,3.2,24.96,43.81,2.15,3.4,1.34,3.56,1.3,1.52
9809,7.51,5.76,44.5,82.32,3.56,3.11,2.22,4.5,3.79,2.79
9810,12.21,0.77,29.8,75.19,4.55,1.68,1.33,0.0,0.89,0.65
9811,2.39,6.19,31.53,44.01,4.84,1.43,1.05,1.13,0.07,1.16
9812,12.98,1.18,49.81,68.27,3.21,3.41,3.21,1.94,4.2,1.33
9813,6.77,5.2,37.08,19.33,4.63,4.87,0.0,0.69,3.34,0.04
9814,5.52,2.95,25.16,52.23,5.96,1.18,1.23,2.75,1.14,1.28
9815,6.08,2.37,49.15,86.18,4.79,3.91,3.6,2.38,3.11,0.4
9816,7.46,4.97,67.78,57.65,5.87,2.81,0.33,0.81,2.44,0.6
9817,2.2,3.31,32.75,83.25,3.48,2.64,1.27,1.98,3.8,2.55
9818,7.12,3.3,34.46,38.84,4.59,1.24,1.78,0.84,2.46,1.92
9819,2.69,6.09,55.77,58.1,2.72,4.4,0.75,5.36,1.48,0.24
9820,5.97,0.33,33.52,76.91,3.69,1.28,1.1,2.38,0.0,0.23
9821,10.24,2.96,64.06,12.82,2.61,2.31,0.08,0.31,0.04,1.21
9822,5.18,4.43,40.01,61.43,1.89,3.28,0.16,0.62,1.54,0.28
9823,8.73,5.6,70.15,80.47,3.57,3.49,1.7,1.44,2.8,0.14
9824,3.62,2.27,25.21,63.09,1.99,1.18,0.0,5.64,0.57,0.44
9825,5.39,3.58,29.31,16.23,3.04,2.21,0.0,0.99,3.1,1.64
9826,5.62,6.34,49.08,62.09,1.13,0.0,0.0,0.0,0.0,2.12
9827,13.28,6.47,66.76,71.58,3.57,4.56,2.02,0.0,1.11,0.67
9828,9.91,6.08,49.9,65.78,4.51,2.17,1.89,1.57,0.94,0.9
9829,11.66,2.69,80.77,50.18,0.0,1.21,3.15,0.0,2.34,0.0
9830,2.26,4.57,30.65,41.76,0.84,2.26,2.96,1.42,0.27,0.45
9831,8.15,2.16,29.29,76.81,3.75,3.41,1.49,1.15,0.18,0.0
9832,3.17,2.43,37.33,29.65,2.67,2.82,0.43,4.4,1.35,1.7
9833,0.5,3.92,34.15,13.67,4.92,3.81,1.41,1.77,0.53,0.77
9834,5.01,6.62,27.28,67.71,0.21,0.0,0.42,4.95,2.25,1.11
9835,9.74,2.13,37.53,69.29,1.05,3.31,0.58,2.54,0.47,0.08
9836,4.44,3.42,51.56,68.2,3.27,2.35,0.52,1.37,0.42,0.89
9837,3.17,6.84,35.66,59.1,5.6,1.0,1.56,0.62,0.79,0.51
9838,3.84,3.17,42.93,65.66,2.99,2.42,0.04,1.41,0.61,0.9
9839,1.6,2.88,55.55,50.18,4.05,0.54,1.68,3.67,1.97,0.34
9840,5.25,4.52,43.98,59.32,1.12,6.65,2.44,0.0,0.0,0.64
9841,5.67,3.36,31.0,80.79,3.9,2.28,1.36,1.32,1.41,1.0
9842,7.39,6.02,64.18,80.28,2.72,1.72,3.48,0.5,2.39,0.48
9843,9.98,3.24,37.62,42.3,6.48,2.16,2.18,2.87,2.32,0.79
9844,3.48,4.69,45.55,32.92,4.02,0.05,1.41,3.59,3.89,1.28
9845,12.46,4.15,50.99,31.25,0.87,0.94,1.32,0.0,2.09,1.37
9846,11.7,4.98,70.91,59.29,4.05,3.21,2.7,0.08,2.29,0.83
9847,4.56,2.41,47.51,84.91,3.69,1.93,0.84,2.12,0.09,0.71
9848,8.79,2.7,58.15,64.66,4.24,3.31,0.17,2.0,1.21,1.39
9849,1.46,5.89,39.85,47.92,5.96,1.19,4.97,0.0,2.21,0.0
9850,5.77,7.81,49.72,79.67,3.81,0.0,0.48,0.78,1.4,0.08
9851,5.09,1.17,35.51,72.27,3.8,1.83,2.96,4.78,2.11,2.09
9852,4.93,3.27,26.64,58.79,4.22,0.0,0.56,0.68,1.81,1.66
9853,5.85,4.35,45.59,33.64,5.07,3.11,2.09,4.02,0.52,0.59
9854,2.13,4.15,38.74,44.65,1.82,1.41,1.64,4.17,2.11,1.25
9855,8.5,4.1,76.56,37.61,3.54,2.05,0.0,3.49,3.92,1.72
9856,8.11,4.97,45.3,87.7,2.43,4.18,1.67,4.81,0.24,0.0
9857,7.54,6.12,55.93,44.36,2.1,0.99,0.0,2.61,2.75,1.64
9858,5.16,5.63,44.36,70.38,2.33,3.05,1.03,2.25,3.18,0.0
9859,10.06,4.48,60.13,46.24,4.51,0.82,0.9,1.94,3.45,0.66
9860,4.21,2.52,15.83,66.94,3.3,5.35,0.13,4.32,0.0,0.85
9861,5.97,0.89,58.37,58.53,1.9,0.0,1.31,3.34,3.27,1.59
9862,0.74,2.38,41.32,58.93,3.35,0.82,1.33,3.99,1.38,0.26
9863,9.35,3.18,23.88,47.47,0.41,5.48,0.0,4.16,0.85,2.52
9864,6.81,1.67,65.24,77.58,3.98,3.89,2.32,1.03,1.96,0.0
9865,7.86,4.69,14.1,71.68,1.89,0.0,1.8,0.97,1.08,2.56
9866,1.15,3.72,50.71,41.28,1.75,4.04,0.31,3.64,2.65,0.0
9867,3.08,2.73,42.02,60.53,3.4,0.32,0.0,0.34,2.23,0.0
9868,6.99,7.29,52.17,47.29,4.69,1.59,2.55,0.16,1.98,0.0
9869,5.18,3.45,39.25,61.08,0.0,3.62,0.0,5.15,1.21,1.56
9870,3.91,5.26,62.69,26.82,3.76,1.33,1.91,0.0,0.0,0.75
9871,4.78,0.27,38.38,24.72,4.66,3.76,0.23,0.0,0.84,0.0
9872,6.72,4.84,47.8,27.83,3.24,4.89,1.48,2.37,0.97,0.28
9873,7.63,1.82,32.7,72.06,4.42,0.0,1.71,0.99,0.55,0.0
9874,5.16,3.09,51.84,39.6,1.36,1.45,0.8,2.97,0.02,1.01
9875,5.61,6.52,47.68,75.87,3.41,1.42,2.79,5.49,2.74,1.5
9876,7.89,4.0,60.04,32.6,2.59,1.59,0.41,1.77,2.46,1.32
9877,9.34,1.85,40.9,25.92,2.8,1.65,3.58,0.51,2.4,1.61
9878,5.36,2.92,49.83,83.91,4.03,2.9,1.49,1.08,1.82,0.91
9879,2.11,9.11,50.93,51.63,1.96,2.38,0.73,2.8,1.8,1.1
9880,8.91,2.24,44.35,65.38,2.69,3.22,3.61,0.0,2.59,0.0
9881,2.23,0.99,39.18,36.25,3.42,5.53,2.68,1.26,0.14,1.48
9882,4.76,4.25,48.4,64.75,4.04,3.99,1.76,1.12,1.32,0.0
9883,4.89,5.8,4.03,49.28,1.6,3.04,0.8,3.09,0.08,2.46
9884,6.79,1.7,36.19,51.71,4.34,1.9,2.32,0.27,2.6,0.02
9885,9.89,3.18,66.64,59.53,2.68,1.8,2.15,1.87,0.68,0.0
9886,12.01,8.04,40.38,25.14,3.48,1.67,2.01,2.31,1.6,1.06
9887,9.16,4.51,39.17,61.42,3.43,0.11,0.87,1.92,2.62,1.81
9888,0.5,4.5,56.6,30.7,4.24,3.22,0.0,1.73,1.12,0.0
9889,2.74,7.29,31.44,51.86,4.62,0.01,0.0,0.93,1.6,0.03
9890,6.24,4.63,31.81,47.42,2.44,1.39,1.08,1.68,2.87,0.38
9891,7.5,5.62,48.8,35.8,2.37,2.37,2.68,1.56,2.84,0.0
9892,4.06,5.03,27.82,58.48,2.92,1.07,2.98,3.95,2.22,0.76
9893,3.68,4.26,50.11,71.4,3.64,0.0,1.34,1.23,3.94,0.89
9894,8.5,6.07,35.02,54.95,3.62,0.0,3.08,1.48,0.43,2.24
9895,4.46,3.41,36.32,61.49,3.61,1.49,1.11,2.0,2.0,0.0
9896,10.53,3.16,14.0,71.58,2.19,3.88,2.01,4.2,2.98,0.96
9897,4.87,8.01,49.02,69.32,5.41,2.69,2.09,1.64,1.64,0.0
9898,7.04,5.87,58.49,16.59,4.66,3.38,0.01,2.64,2.73,1.09
9899,5.72,6.13,60.68,70.36,2.9,0.58,2.34,3.26,0.87,0.0
9900,3.84,2.69,60.18,2.14,3.43,3.04,2.73,3.11,3.65,0.29
9901,5.29,8.14,29.34,80.04,0.86,0.71,2.6,0.71,5.11,0.1
9902,1.42,4.11,20.29,57.14,1.54,3.49,1.97,3.09,2.52,1.55
9903,6.51,5.19,55.16,80.04,3.46,2.45,2.58,3.83,1.3,0.0
9904,3.5,3.36,55.96,69.86,3.79,4.53,1.26,2.66,0.63,1.36
9905,4.37,4.31,41.21,100.0,2.94,0.8,1.48,3.43,2.17,0.0
9906,4.4,3.41,54.0,25.98,4.64,3.81,1.22,4.31,2.18,0.18
9907,6.25,4.56,29.91,39.94,2.25,1.09,0.35,3.11,1.15,1.6
9908,7.29,0.0,33.84,49.9,5.16,2.45,1.9,0.0,2.02,1.01
9909,6.53,3.7,72.18,63.09,4.02,2.24,0.19,2.21,1.43,0.17
9910,6.66,3.34,32.33,57.59,3.42,0.14,0.45,1.28,0.0,0.0
9911,6.03,4.63,32.41,79.75,4.36,0.59,0.0,2.91,1.08,1.48
9912,7.22,3.17,51.17,27.65,4.23,2.83,3.52,2.52,3.22,1.77
9913,6.56,5.53,37.94,55.36,4.76,2.94,4.91,1.12,1.5,2.46
9914,5.77,2.72,59.25,62.32,1.35,2.23,1.89,2.05,1.56,2.51
9915,1.37,4.48,37.22,81.83,2.99,2.6,0.98,0.0,1.15,0.55
9916,6.26,3.48,42.89,24.11,2.95,2.43,1.4,4.57,0.7,0.0
9917,6.98,5.31,40.6,78.48,2.12,3.91,1.56,3.02,3.95,0.0
9918,4.02,1.41,56.67,0.0,5.88,2.12,0.61,0.6,2.24,1.6
9919,1.66,3.47,37.36,52.74,3.63,3.68,1.81,1.95,2.41,1.12
9920,4.82,1.4,24.88,48.42,2.87,1.69,0.0,1.69,0.0,1.6
9921,2.65,2.78,34.19,39.25,3.82,2.69,0.0,2.19,0.89,0.79
9922,4.13,1.88,62.23,73.23,3.48,0.8,0.0,3.03,0.33,1.7
9923,1.9,1.02,46.93,68.38,4.68,1.05,3.19,4.08,1.24,0.71
9924,14.32,5.53,29.18,68.27,6.6,2.99,2.13,4.31,2.65,1.21
9925,5.97,5.9,63.64,38.45,2.54,0.0,2.72,0.53,2.49,2.86
9926,1.11,2.66,45.38,55.88,1.54,4.94,1.82,2.12,0.65,2.89
9927,8.46,2.29,45.32,57.52,1.61,0.43,0.06,0.0,0.0,0.51
9928,7.67,7.14,47.08,74.52,5.0,2.02,2.92,1.57,0.81,2.01
9929,7.66,8.02,25.3,67.25,5.54,0.62,2.18,2.3,0.0,2.38
9930,5.92,7.61,66.55,50.54,1.99,0.31,1.94,3.86,0.37,0.39
9931,5.79,5.27,64.65,47.4,1.85,4.46,3.29,1.34,4.01,0.02
9932,4.15,3.39,26.57,40.93,5.65,0.73,1.23,0.25,0.46,0.52
9933,2.42,5.38,63.22,36.29,2.51,3.63,1.49,2.12,0.0,0.87
9934,4.39,2.81,49.66,58.43,3.25,0.0,0.08,0.52,3.83,1.1
9935,1.82,3.16,22.74,48.02,1.88,0.77,0.12,3.19,1.6,0.88
9936,8.04,1.78,45.92,71.84,5.18,2.88,0.59,1.7,1.37,1.55
9937,6.33,4.62,42.2,56.33,5.1,3.06,1.98,2.25,3.22,0.78
9938,7.02,1.78,52.02,42.76,0.94,2.2,0.0,0.83,0.11,0.9
9939,6.01,0.94,51.45,68.1,3.82,1.21,2.17,4.62,1.04,0.51
9940,2.48,3.1,57.66,74.48,4.91,2.02,0.11,1.37,0.84,0.0
9941,0.5,3.79,66.27,26.69,4.11,2.93,0.26,0.5,0.39,0.0
9942,7.85,4.14,36.18,76.99,4.4,2.45,1.69,1.56,0.0,1.27
9943,10.79,4.55,15.24,100.0,2.22,2.24,2.86,1.69,1.89,1.89
9944,1.74,2.72,50.0,69.76,5.44,2.36,0.99,0.0,2.19,0.04
9945,3.34,3.15,44.12,42.2,4.5,4.01,1.27,2.22,3.85,1.21
9946,0.5,2.55,21.01,42.27,3.78,1.44,1.5,2.7,0.19,1.13
9947,2.83,4.48,41.71,90.53,4.59,5.33,0.0,2.94,2.6,0.0
9948,6.6,1.46,53.68,67.12,4.38,0.0,1.43,3.01,1.82,1.51
9949,5.49,5.28,65.12,71.56,5.27,0.71,0.11,0.17,1.27,2.32
9950,12.39,2.91,46.66,66.93,6.52,3.78,2.06,3.22,3.03,1.25
9951,6.32,1.88,40.97,43.59,3.56,0.63,2.01,1.91,3.58,0.96
9952,0.5,1.4,38.41,100.0,3.03,2.96,1.51,2.44,1.74,1.58
9953,5.97,2.87,56.12,41.88,4.04,2.9,2.86,2.01,3.42,0.5
9954,4.91,5.56,42.93,42.39,2.56,2.21,0.0,1.35,3.45,1.65
9955,0.63,4.57,58.95,19.34,6.04,1.12,0.53,0.44,2.04,0.95
9956,10.14,3.81,43.98,99.38,3.46,3.08,3.11,2.62,0.25,0.0
9957,0.5,4.09,22.73,64.32,2.79,0.7,2.58,3.32,3.87,1.45
9958,8.52,4.25,40.94,51.5,2.23,1.84,0.0,0.71,0.18,1.86
9959,6.3,2.44,43.67,66.67,6.09,2.6,3.26,0.0,1.49,1.19
9960,1.29,2.74,57.74,48.33,3.43,4.2,2.57,2.93,0.1,0.1
9961,5.43,3.92,42.02,76.35,5.87,1.92,1.77,2.39,2.22,0.79
9962,8.76,3.29,70.73,64.07,0.85,4.3,2.58,0.0,2.48,2.4
9963,1.3,1.92,37.29,16.73,0.61,1.39,1.0,1.95,0.86,0.23
9964,3.81,6.01,32.67,32.16,1.08,0.77,0.0,1.63,1.09,0.0
9965,6.5,4.85,18.17,67.03,4.34,4.8,1.28,0.95,1.53,0.0
9966,4.61,2.21,38.58,66.31,1.87,3.7,3.05,4.17,0.3,0.64
9967,1.92,8.16,43.94,51.45,2.12,1.26,0.44,2.31,4.25,0.5
9968,10.93,3.43,46.84,42.44,5.79,3.44,2.8,1.74,2.27,3.03
9969,5.94,4.41,56.59,54.1,0.18,0.82,0.79,2.67,2.19,2.08
9970,9.25,3.67,48.19,89.76,4.85,4.63,2.0,2.32,2.15,0.05
9971,7.86,4.69,33.81,71.13,0.0,0.0,1.82,3.2,4.49,2.21
9972,2.62,2.8,55.6,65.21,2.38,3.15,3.7,1.76,1.71,0.0
9973,7.57,3.81,36.39,46.2,1.6,2.94,0.16,3.61,0.73,0.83
9974,4.63,0.53,28.88,56.2,2.2,0.68,0.69,4.57,3.81,0.79
9975,10.6,4.56,48.91,8.1,1.64,2.91,3.68,0.71,1.38,1.19
9976,4.75,4.28,55.35,55.5,5.04,3.65,1.94,2.4,1.21,0.0
9977,1.88,3.31,53.13,79.11,2.39,0.0,1.89,2.52,0.27,0.26
9978,6.53,2.98,44.65,59.6,3.59,2.09,2.81,0.26,3.0,0.8
9979,2.5,3.25,59.61,44.26,3.51,1.54,1.61,2.17,1.37,0.51
9980,4.26,1.13,41.55,24.35,2.3,3.09,2.63,3.77,5.11,1.06
9981,0.5,5.82,63.68,46.4,3.16,1.48,1.35,0.37,2.93,0.93
9982,3.03,1.97,51.67,7.84,1.74,0.92,0.23,0.0,0.0,2.48
9983,5.15,2.03,40.16,53.9,1.96,1.23,1.36,0.68,1.69,0.0
9984,5.57,1.61,58.62,35.74,4.11,3.0,2.37,0.91,2.87,1.01
9985,4.97,0.69,58.1,89.8,2.83,3.25,0.0,2.96,1.88,0.97
9986,3.0,3.79,17.84,43.85,5.93,2.1,2.15,4.67,2.07,0.0
9987,3.14,2.91,51.27,61.06,3.04,1.78,2.46,3.5,4.56,0.97
9988,8.82,1.69,19.5,20.72,2.87,2.13,0.15,2.47,0.0,3.06
9989,6.82,7.16,54.99,55.3,2.83,0.0,0.71,2.05,0.05,0.77
9990,6.88,5.33,29.98,72.93,1.99,2.92,0.84,1.6,0.91,1.39
9991,5.5,4.76,55.26,52.33,0.0,5.78,2.88,2.63,2.87,2.33
9992,2.88,1.24,45.14,46.14,1.7,2.55,1.92,0.74,2.83,1.74
9993,8.63,3.23,40.24,64.05,0.21,0.23,0.25,1.07,4.88,3.73
9994,8.67,5.05,48.01,43.16,2.36,0.5,0.97,4.02,0.0,3.38
9995,3.87,4.6,34.3,55.72,3.05,2.77,1.69,2.86,3.78,2.82
9996,7.31,3.39,49.42,67.94,1.64,1.57,1.03,5.49,2.75,0.92
9997,9.81,3.82,52.03,52.71,3.77,4.4,2.16,2.14,0.0,0.0
9998,7.24,4.27,48.04,87.29,0.25,2.48,1.0,0.92,2.23,0.21
9999,5.96,1.53,48.83,63.97,2.61,3.81,2.07,0.06,3.34,0.74
10000,10.99,5.25,27.24,68.12,3.23,1.6,0.75,3.41,1.57,0.85
10001,5.52,3.29,59.17,24.34,2.67,0.42,0.51,0.58,1.57,1.56
10002,11.82,1.8,78.94,48.06,2.27,0.88,0.96,0.96,5.71,1.68
10003,1.95,4.55,58.58,57.61,1.75,0.47,2.67,0.6,1.35,0.1
10004,7.14,3.75,48.65,48.29,2.43,4.73,3.44,1.68,1.2,0.76
10005,8.44,1.94,57.36,25.68,5.01,2.78,2.81,0.77,3.7,0.32
10006,5.98,5.92,49.56,56.49,4.34,4.1,0.28,0.33,0.74,1.18
10007,4.99,8.16,47.29,53.79,3.18,1.54,2.41,4.02,2.5,1.17
10008,9.01,2.4,38.02,50.27,0.4,1.43,1.58,2.24,4.43,1.36
10009,0.98,3.74,42.01,74.14,2.33,2.43,2.67,3.04,1.96,0.0
10010,6.56,4.27,43.88,70.05,3.32,3.23,3.08,3.56,3.36,1.58
10011,5.6,4.99,54.9,40.53,2.14,1.43,0.65,1.05,2.02,0.37
10012,8.26,0.0,54.29,98.31,4.37,4.69,1.54,0.0,3.27,0.27
10013,4.76,0.03,66.19,68.73,2.31,1.36,0.73,0.49,1.59,1.17
10014,10.08,3.47,32.53,68.78,2.52,2.91,1.18,1.51,2.44,1.45
10015,8.91,2.49,36.1,72.43,3.94,1.74,1.75,1.78,2.77,1.25
10016,6.55,2.6,62.4,35.27,3.04,4.09,3.0,0.0,0.97,0.0
10017,5.88,4.33,54.06,56.51,4.01,2.86,3.05,3.05,2.13,1.35
10018,9.61,0.51,21.83,33.53,3.76,4.64,0.29,1.11,1.29,1.54
10019,8.11,7.97,28.84,19.92,3.26,1.65,0.0,3.41,1.11,0.44
10020,7.36,4.2,67.71,85.57,4.89,1.15,1.5,3.42,2.02,1.16
10021,4.14,4.61,33.37,73.0,5.68,2.22,2.08,0.55,1.63,0.62
10022,9.62,4.4,51.53,40.74,4.47,2.23,0.8,0.0,0.0,1.01
10023,4.7,4.04,31.87,35.33,5.07,4.39,2.66,2.77,1.53,0.78
10024,9.04,4.65,56.03,86.76,3.7,2.23,2.76,1.96,1.68,0.38
10025,6.54,7.37,53.82,43.11,3.29,1.04,0.0,2.86,0.6,0.0
10026,2.57,4.2,27.34,76.07,2.82,3.74,3.16,3.69,0.0,1.46
10027,6.35,3.85,47.68,67.45,2.36,0.04,1.53,2.05,1.89,0.0
10028,4.68,5.68,39.91,62.44,3.96,2.52,1.53,1.15,0.03,0.15
10029,6.94,1.66,49.91,28.21,3.22,0.0,0.17,0.78,4.46,1.24
10030,9.8,6.42,26.84,51.43,3.58,0.36,2.17,0.95,0.0,1.2
10031,5.57,6.92,34.4,73.07,1.5,0.08,0.99,2.77,0.87,1.83
10032,11.75,3.02,28.9,49.66,2.99,0.0,0.0,1.49,2.87,2.56
10033,2.65,2.13,63.46,38.99,1.53,0.0,0.71,0.0,1.19,1.59
10034,6.96,4.09,55.05,58.66,4.31,2.68,2.74,1.56,3.04,0.64
10035,8.42,4.08,43.91,74.21,4.14,0.0,0.06,3.75,2.53,1.16
10036,8.32,5.36,30.94,23.71,5.1,3.58,2.16,2.65,5.86,2.07
10037,7.59,1.59,46.75,57.51,4.38,5.08,2.88,2.65,1.91,0.21
